id,year,years_experience,weeks_worked,occupation_code,industry_code,south_region,metropolitan_resident,ms,female,union_member,education,is_black,log_wage
129,1,31,49,0,1,0,1,1,0,1,8,0,6.07074
129,2,32,48,0,1,0,1,1,0,1,8,0,6.12687
129,3,33,49,0,1,0,1,1,0,1,8,0,6.21461
129,4,34,49,0,0,0,1,1,0,1,8,0,6.27288
129,5,35,49,0,0,0,1,1,0,1,8,0,6.32794
129,6,36,49,1,0,0,1,1,0,1,8,0,6.44413
129,7,37,49,1,1,0,1,1,0,1,8,0,6.49072
130,1,31,46,0,1,0,1,1,0,1,8,0,6.48311
130,2,32,45,0,1,0,1,1,0,1,8,0,6.52503
130,3,33,46,0,1,0,1,1,0,1,8,0,6.608
130,4,34,46,0,0,0,1,1,0,1,8,0,6.71538
130,5,35,46,0,0,0,1,1,0,1,8,0,6.84055
130,6,36,46,0,1,0,1,1,0,1,8,0,6.96979
130,7,37,46,1,1,0,1,1,0,1,8,0,7.04752
131,1,30,45,1,1,0,1,1,0,1,8,0,6.48311
131,2,31,43,1,1,0,1,1,0,1,8,0,6.55393
131,3,32,45,1,1,0,1,1,0,1,8,0,6.59987
131,4,33,45,1,1,0,1,1,0,1,8,0,6.7093
131,5,34,43,1,1,0,1,1,0,1,8,0,6.85646
131,6,35,38,1,1,0,1,1,0,1,8,0,6.96791
131,7,36,41,1,1,0,1,1,0,1,8,0,7.06219
132,1,21,51,0,0,1,0,1,0,0,17,0,6.90575
132,2,22,51,0,0,1,0,1,0,0,17,0,6.90575
132,3,23,50,0,0,1,0,1,0,0,17,0,7.43838
132,4,24,50,0,0,1,0,1,0,0,17,0,7.49554
132,5,25,51,0,0,1,0,1,0,0,17,0,7.57558
132,6,26,46,0,0,1,0,1,0,0,17,0,7.64969
132,7,27,50,0,0,1,0,1,0,0,17,0,7.54697
133,1,19,51,1,1,1,1,1,0,1,12,1,6.32794
133,2,20,50,1,1,1,1,1,0,1,12,1,6.47697
133,3,21,50,1,1,1,1,1,0,1,12,1,6.58617
133,4,22,50,1,1,1,1,1,0,1,12,1,6.68461
133,5,23,50,1,1,1,1,1,0,1,12,1,6.68461
133,6,24,50,1,1,1,1,1,0,1,12,1,6.94119
133,7,25,40,1,1,1,1,1,0,1,12,1,7.04752
134,1,4,47,1,1,0,0,0,0,1,12,0,5.72031
134,2,5,48,1,1,0,0,0,0,1,12,0,5.95842
134,3,6,51,1,1,0,0,0,0,1,12,0,6.02102
134,4,7,49,1,1,0,0,0,0,1,12,0,6.21461
134,5,8,49,1,1,0,0,0,0,1,12,0,6.29157
134,6,9,48,1,1,0,0,0,0,1,12,0,6.37161
134,7,10,49,1,1,0,0,0,0,1,12,0,6.45362
135,1,15,49,0,0,0,0,1,0,0,12,0,6.65286
135,2,16,49,0,0,0,0,1,0,0,12,0,6.77422
135,3,17,47,0,0,0,0,1,0,0,12,0,7.09008
135,4,18,48,0,1,0,0,1,0,0,12,0,6.90776
135,5,19,48,0,1,0,0,1,0,0,12,0,7.10824
135,6,20,48,0,1,0,0,1,0,0,12,0,7.0282
135,7,21,48,0,1,0,0,1,0,0,12,0,7.31322
136,1,20,48,0,1,0,1,1,0,0,13,0,6.90575
136,2,21,51,0,1,0,1,1,0,0,13,0,6.57925
136,3,22,50,0,1,0,1,1,0,0,13,0,7.18311
136,4,23,51,0,1,0,1,1,0,0,13,0,7.31322
136,5,24,49,0,1,0,1,1,0,0,13,0,7.40853
136,6,25,47,0,0,0,1,1,0,0,13,0,7.38647
136,7,26,48,0,1,0,1,1,0,0,13,0,7.64779
137,1,23,49,1,1,0,1,1,0,0,11,0,6.63726
137,2,24,49,1,1,0,1,1,0,0,11,0,6.78559
137,3,25,49,1,1,0,1,1,0,0,11,0,6.91274
137,4,26,49,1,1,0,1,1,0,0,11,0,6.98286
137,5,27,50,1,1,0,1,1,0,0,11,0,6.95655
137,6,28,49,1,1,0,1,1,0,0,11,0,7.0193
137,7,29,50,1,1,0,1,1,0,0,11,0,7.25347
138,1,23,47,0,0,0,1,1,0,0,16,0,6.90575
138,2,24,48,0,0,0,1,1,0,0,16,0,6.90575
138,3,25,48,0,0,0,1,1,0,0,16,0,7.46737
138,4,26,49,0,0,0,1,1,0,0,16,0,7.50384
138,5,27,45,0,0,0,1,1,0,0,16,0,7.58579
138,6,28,48,0,0,0,1,1,0,0,16,0,7.66388
138,7,29,47,0,1,0,1,1,0,0,16,0,7.46737
139,1,4,51,0,0,0,0,0,0,0,16,0,6.43775
139,2,5,51,0,0,0,0,0,0,0,16,0,6.62007
139,3,6,51,0,0,0,0,0,0,0,16,0,6.62007
139,4,7,50,0,0,0,0,0,0,0,16,0,6.77422
139,5,8,51,0,0,0,0,0,0,0,16,0,7.1309
139,6,9,49,0,0,0,1,0,0,0,16,0,7.1507
139,7,10,49,0,0,0,1,1,0,0,16,0,7.24423
140,1,10,44,1,1,1,0,1,0,1,9,0,6.23048
140,2,11,48,1,1,1,0,1,0,1,9,0,6.33328
140,3,12,48,1,1,1,0,1,0,1,9,0,6.36475
140,4,13,49,1,1,1,0,1,0,1,9,0,6.45047
140,5,14,48,1,1,1,0,1,0,1,9,0,6.57228
140,6,15,38,1,1,1,0,1,0,1,9,0,6.99393
140,7,16,52,1,1,1,0,1,0,1,9,0,7.21891
141,1,15,46,1,1,0,0,1,0,0,8,0,5.8861
141,2,16,44,1,0,0,0,1,0,0,8,0,5.78383
141,3,17,45,1,0,0,0,1,0,0,8,0,5.99146
141,4,18,51,1,0,0,0,1,0,0,8,0,6.10925
141,5,19,50,1,0,0,0,1,0,0,8,0,6.32077
141,6,20,50,1,0,0,0,1,0,0,8,0,6.43775
141,7,21,49,1,0,0,0,1,0,0,8,0,6.50578
142,1,35,47,0,1,0,1,1,0,0,16,0,6.72143
142,2,36,45,0,1,0,1,1,0,0,16,0,6.68085
142,3,37,48,0,1,0,1,1,0,0,16,0,6.72623
142,4,38,47,0,1,0,1,1,0,0,16,0,6.8773
142,5,39,47,0,1,0,1,1,0,0,16,0,6.8773
142,6,40,47,0,1,0,1,1,0,0,16,0,6.9613
142,7,41,47,0,1,0,1,1,0,0,16,0,7.10906
143,1,34,50,1,1,0,1,1,0,0,12,0,6.37161
143,2,35,49,1,1,0,1,1,0,0,12,0,6.47697
143,3,36,49,1,1,0,1,1,0,0,12,0,6.58617
143,4,37,49,1,1,0,1,1,0,0,12,0,6.68461
143,5,38,48,1,1,0,1,1,0,0,12,0,6.81344
143,6,39,48,1,1,0,1,1,0,0,12,0,6.8773
143,7,40,48,1,1,0,1,1,0,0,12,0,6.96602
144,1,7,49,0,1,0,1,1,0,0,14,0,6.23048
144,2,8,50,0,1,0,1,1,0,0,14,0,6.30992
144,3,9,49,0,1,0,1,1,0,0,14,0,6.39693
144,4,10,49,0,1,0,0,1,0,0,14,0,6.62007
144,5,11,49,0,1,0,0,1,0,0,14,0,6.77422
144,6,12,48,0,1,0,0,1,0,0,14,0,6.74993
144,7,13,48,0,1,0,0,1,0,0,14,0,7.17012
145,1,19,48,0,0,0,1,1,0,0,16,0,6.77422
145,2,20,49,0,1,0,1,1,0,0,16,0,6.90575
145,3,21,49,0,1,0,1,1,0,0,16,0,7.31322
145,4,22,49,0,0,0,1,1,0,0,16,0,7.49554
145,5,23,49,0,0,0,1,1,0,0,16,0,6.91374
145,6,24,49,0,1,0,1,1,0,0,16,0,7.10988
145,7,25,49,0,0,0,1,1,0,0,16,0,7.39817
146,1,36,48,0,1,0,0,1,0,0,15,0,6.90575
146,2,37,48,0,1,0,0,1,0,0,15,0,6.90575
146,3,38,48,0,1,0,0,1,0,0,15,0,7.1309
146,4,39,48,0,1,0,0,1,0,0,15,0,7.17012
146,5,40,48,0,1,0,0,1,0,0,15,0,7.24423
146,6,41,48,0,1,0,0,1,0,0,15,0,7.31322
146,7,42,48,0,1,0,0,1,0,0,15,0,7.40853
147,1,12,47,0,1,0,0,1,0,0,12,0,6.47697
147,2,13,48,0,1,0,0,1,0,0,12,0,6.61338
147,3,14,48,0,1,0,0,1,0,0,12,0,6.72143
147,4,15,48,0,0,0,0,1,0,0,12,0,7.00307
147,5,16,47,0,1,0,0,1,0,0,12,0,7.00307
147,6,17,49,0,1,0,0,1,0,0,12,0,7.19818
147,7,18,47,0,1,0,0,1,0,0,12,0,7.21008
148,1,4,45,1,0,0,1,1,0,0,14,0,5.75257
148,2,5,50,0,0,0,1,1,0,0,14,0,5.75257
148,3,6,50,0,0,0,1,1,0,0,14,0,6.23441
148,4,7,47,0,0,0,1,1,0,0,14,0,6.47697
148,5,8,51,0,0,0,1,1,0,0,14,0,6.62007
148,6,9,50,0,0,0,1,1,0,0,14,0,6.95655
148,7,10,49,0,0,0,1,1,0,0,14,0,6.86693
149,1,6,36,0,0,0,1,1,0,1,16,0,6.53669
149,2,7,36,0,0,0,1,1,0,1,16,0,6.84162
149,3,8,36,0,0,0,1,1,0,1,16,0,6.68461
149,4,9,36,0,0,0,1,0,0,1,16,0,6.84055
149,5,10,39,0,0,0,1,0,0,1,16,0,6.90776
149,6,11,36,0,0,0,1,0,0,1,16,0,6.85646
149,7,12,37,0,0,0,1,0,0,1,16,0,6.90776
150,1,16,48,1,0,0,1,1,0,1,12,0,6.27099
150,2,17,37,1,1,0,1,1,0,1,12,0,6.53959
150,3,18,32,1,1,0,1,1,0,1,12,0,6.56667
150,4,19,47,1,1,0,1,1,0,1,12,0,6.59578
150,5,20,40,1,1,0,1,1,0,1,12,0,6.83841
150,6,21,42,1,1,0,1,1,0,1,12,0,6.94022
150,7,22,5,1,1,0,1,1,0,1,12,0,6.80351
151,1,20,50,1,0,1,0,1,0,0,16,0,6.30992
151,2,21,50,1,0,1,0,1,0,0,16,0,6.43294
151,3,22,46,1,0,1,0,1,0,0,16,0,6.48158
151,4,23,49,1,0,1,0,1,0,0,16,0,6.60665
151,5,24,50,1,0,1,0,1,0,0,16,0,6.63332
151,6,25,48,0,0,1,0,1,0,0,16,0,6.74524
151,7,26,46,1,0,1,0,1,0,0,16,0,6.82763
152,1,4,50,1,0,1,0,1,0,0,8,1,5.4161
152,2,5,44,1,0,1,0,1,0,0,8,1,5.45959
152,3,6,48,1,0,1,0,1,0,0,8,1,5.45959
152,4,7,43,1,0,1,0,0,0,0,8,1,5.57973
152,5,8,6,1,0,1,0,0,0,0,8,1,5.70378
152,6,9,6,1,0,1,0,0,0,0,8,1,5.70378
152,7,10,35,1,0,1,0,0,0,0,8,1,5.70378
153,1,13,49,1,0,0,1,1,0,0,12,0,6.22456
153,2,14,37,1,0,0,1,1,0,0,12,0,6.30992
153,3,15,49,1,0,0,1,1,0,0,12,0,6.30992
153,4,16,48,1,0,0,1,1,0,0,12,0,6.38519
153,5,17,22,1,0,0,1,1,0,0,12,0,6.43455
153,6,18,50,1,0,0,1,1,0,0,12,0,6.55108
153,7,19,48,1,0,0,1,0,0,0,12,0,6.68461
154,1,12,50,0,0,1,1,0,0,0,17,0,6.74524
154,2,13,44,0,0,1,1,0,0,0,17,0,6.72743
154,3,14,50,0,0,1,1,0,0,0,17,0,6.88244
154,4,15,45,0,0,1,1,1,0,0,17,0,6.92756
154,5,16,44,0,0,1,1,0,0,0,17,0,6.89972
154,6,17,51,0,0,1,1,0,0,0,17,0,7.02731
154,7,18,49,0,0,1,1,0,0,0,17,0,7.1309
155,1,3,49,0,0,0,1,1,0,0,16,0,6.52209
155,2,4,46,0,0,0,1,1,0,0,16,0,6.68461
155,3,5,48,0,0,0,1,1,0,0,16,0,6.80239
155,4,6,48,0,0,0,1,1,0,0,16,0,7.00307
155,5,7,48,0,0,0,1,1,0,0,16,0,7.00307
155,6,8,48,0,0,0,1,1,0,0,16,0,7.27932
155,7,9,48,0,1,0,1,1,0,0,16,0,7.37776
156,1,33,47,0,0,0,0,1,0,0,13,0,6.65286
156,2,34,47,0,0,0,0,1,0,0,13,0,6.77422
156,3,35,47,0,0,0,0,1,0,0,13,0,6.80239
156,4,36,47,0,0,0,0,1,0,0,13,0,6.85646
156,5,37,48,0,0,0,0,1,0,0,13,0,7.00307
156,6,38,48,1,0,0,0,1,0,0,13,0,7.09008
156,7,39,48,1,0,0,0,1,0,0,13,0,7.06902
157,1,8,48,1,1,0,0,1,0,1,12,0,6.54535
157,2,9,51,0,1,0,0,1,0,1,12,0,6.45362
157,3,10,49,0,1,0,0,1,0,1,12,0,6.57786
157,4,11,49,0,1,0,0,1,0,1,12,0,6.67456
157,5,12,50,1,1,0,0,1,0,1,12,0,6.77308
157,6,13,50,0,1,0,0,1,0,1,12,0,6.86901
157,7,14,50,1,1,0,0,1,0,1,12,0,6.90776
158,1,29,46,1,1,0,1,1,0,0,12,0,6.63857
158,2,30,47,1,1,0,1,1,0,0,12,0,6.68461
158,3,31,47,1,1,0,1,1,0,0,12,0,6.7334
158,4,32,47,1,1,0,1,1,0,0,12,0,6.88244
158,5,33,47,1,1,0,1,1,0,0,12,0,6.9256
158,6,34,47,1,1,0,1,1,0,0,12,0,7.04141
158,7,35,47,1,1,0,1,1,0,0,12,0,7.08841
159,1,30,49,0,1,0,0,1,0,0,12,0,6.55108
159,2,31,49,0,1,0,0,1,0,0,12,0,6.58617
159,3,32,49,0,0,0,0,1,0,0,12,0,6.65286
159,4,33,52,0,1,0,0,1,0,0,12,0,6.43775
159,5,34,48,0,1,0,0,1,0,0,12,0,6.62007
159,6,35,50,0,1,0,0,1,0,0,12,0,6.80239
159,7,36,49,1,1,0,0,1,0,1,12,0,6.68461
160,1,25,38,0,0,0,1,1,0,1,17,0,6.62007
160,2,26,40,0,0,0,1,1,0,1,17,0,6.80239
160,3,27,39,0,0,0,1,1,0,1,17,0,6.85646
160,4,28,38,0,0,0,1,1,0,1,17,0,6.90776
160,5,29,39,0,0,0,1,1,0,1,17,0,6.95655
160,6,30,39,0,0,0,1,1,0,1,17,0,7.09008
160,7,31,35,0,0,0,1,1,0,1,17,0,7.1507
161,1,9,50,1,0,0,0,1,0,0,12,0,6.10925
161,2,10,52,1,0,0,0,1,0,0,12,0,6.21461
161,3,11,52,1,0,0,0,1,0,0,12,0,6.21461
161,4,12,52,1,0,0,0,1,0,0,12,0,6.5582
161,5,13,52,1,0,0,0,1,0,0,12,0,6.66568
161,6,14,46,1,0,0,0,1,0,0,12,0,6.86171
161,7,15,52,1,0,0,0,1,0,0,12,0,6.97073
162,1,8,50,1,0,0,1,1,0,0,12,0,5.743
162,2,9,38,1,0,0,1,1,0,0,12,0,6.05209
162,3,10,49,0,0,0,1,1,0,0,12,0,6.07993
162,4,11,49,1,0,0,1,1,0,0,12,0,6.30992
162,5,12,51,1,0,0,1,1,0,0,12,0,6.39693
162,6,13,51,1,0,0,1,1,0,0,12,0,6.47697
162,7,14,49,1,0,0,1,0,0,0,12,0,6.51471
163,1,10,50,1,1,1,1,1,0,1,12,0,6.04025
163,2,11,52,1,1,1,1,1,0,1,12,0,6.18415
163,3,12,51,1,1,1,1,1,0,1,12,0,6.21461
163,4,13,49,1,1,1,1,1,0,1,12,0,6.30992
163,5,14,49,1,1,1,1,1,0,1,12,0,6.4552
163,6,15,50,1,1,1,1,1,0,1,12,0,6.52209
163,7,16,49,1,1,1,1,1,0,1,12,0,6.64249
164,1,10,49,1,1,1,1,0,1,0,11,1,6.07304
164,2,11,46,1,1,1,1,0,1,0,11,1,6.19441
164,3,12,50,1,1,1,1,0,1,0,11,1,6.31897
164,4,13,50,1,1,1,1,0,1,0,11,1,6.39526
164,5,14,46,1,1,1,1,0,1,0,11,1,6.47697
164,6,15,45,1,1,1,1,0,1,0,11,1,6.59715
164,7,16,41,1,1,1,1,0,1,0,11,1,6.69208
165,1,37,50,1,1,0,0,1,0,1,12,0,6.17794
165,2,38,50,1,1,0,0,1,0,1,12,0,6.31716
165,3,39,50,1,1,0,0,1,0,1,12,0,6.41182
165,4,40,50,1,1,0,0,1,0,1,12,0,6.39693
165,5,41,40,1,1,0,0,1,0,1,12,0,6.51471
165,6,42,48,1,1,0,0,1,0,1,12,0,6.61338
165,7,43,45,1,1,0,0,1,0,1,12,0,6.67834
166,1,10,50,0,0,0,1,1,0,0,15,0,6.71538
166,2,11,48,0,0,0,1,1,0,0,15,0,6.78559
166,3,12,48,0,0,0,1,1,0,0,15,0,6.88449
166,4,13,47,0,0,0,1,1,0,0,15,0,7.00307
166,5,14,43,0,0,0,1,1,0,0,15,0,7.09008
166,6,15,49,0,0,0,1,1,0,0,15,0,7.17012
166,7,16,48,0,0,0,1,1,0,0,15,0,7.29302
167,1,10,20,1,0,0,0,0,1,0,10,0,5.01064
167,2,11,30,1,0,0,0,0,1,0,10,0,5.01064
167,3,12,36,1,0,0,0,0,1,0,10,0,5.52146
167,4,13,52,1,0,0,0,0,1,0,10,0,5.66988
167,5,14,52,1,0,0,0,0,1,0,10,0,5.73657
167,6,15,29,1,0,0,0,0,1,0,10,0,5.81413
167,7,16,40,1,0,0,0,0,1,0,10,0,5.81413
168,1,3,40,0,0,0,1,1,0,0,17,0,6.23245
168,2,4,42,0,0,0,1,1,0,0,17,0,6.57925
168,3,5,44,0,0,0,1,1,0,1,17,0,6.65286
168,4,6,48,0,0,0,1,1,0,1,17,0,6.74524
168,5,7,48,0,0,0,1,1,0,0,17,0,7.49554
168,6,8,48,0,0,0,1,1,0,0,17,0,8.16052
168,7,9,50,0,0,0,1,1,0,0,17,0,8.3082
169,1,25,50,0,0,1,0,1,0,0,17,0,6.90575
169,2,26,50,0,0,1,0,1,0,0,17,0,6.90575
169,3,27,51,0,0,1,0,1,0,0,17,0,7.40853
169,4,28,51,0,0,1,0,1,0,0,17,0,7.46737
169,5,29,51,0,0,1,0,1,0,0,17,0,7.52294
169,6,30,49,0,0,1,0,1,0,0,17,0,7.46737
169,7,31,50,0,0,1,0,1,0,0,17,0,7.57558
170,1,24,39,1,0,1,0,1,0,0,9,0,5.67332
170,2,25,47,1,0,1,0,1,0,0,9,0,5.7462
170,3,26,49,1,0,1,0,1,0,0,9,0,5.82895
170,4,27,50,1,0,1,0,1,0,0,9,0,6.07993
170,5,28,52,1,0,1,0,1,0,0,9,0,5.99146
170,6,29,49,1,0,1,0,1,0,0,9,0,5.99146
170,7,30,49,1,0,1,0,1,0,0,9,0,6.13773
171,1,12,51,1,0,0,1,0,0,0,12,1,5.99146
171,2,13,51,1,0,0,1,0,0,0,12,1,5.92693
171,3,14,50,1,0,0,1,0,0,0,12,1,6.07993
171,4,15,49,0,0,0,1,0,0,0,12,1,6.07993
171,5,16,45,0,0,0,1,0,0,0,12,1,6.2634
171,6,17,52,0,0,0,1,0,0,0,12,1,6.43775
171,7,18,28,0,0,0,1,0,0,0,12,1,6.55108
172,1,10,48,0,1,0,1,1,0,0,16,0,6.90575
172,2,11,47,0,1,0,1,1,0,0,16,0,6.90575
172,3,12,47,0,1,0,1,1,0,0,16,0,7.22766
172,4,13,46,0,1,0,1,1,0,0,16,0,7.29302
172,5,14,48,0,1,0,1,1,0,0,16,0,7.33368
172,6,15,49,0,0,0,1,1,0,0,16,0,7.57353
172,7,16,50,0,0,0,1,1,0,0,16,0,7.27101
173,1,28,48,0,1,0,1,1,0,0,16,0,6.90575
173,2,29,46,0,1,0,1,1,0,0,16,0,6.90575
173,3,30,46,0,1,0,1,1,0,0,16,0,7.34601
173,4,31,49,0,1,0,1,1,0,0,16,0,7.31322
173,5,32,44,0,1,0,1,1,0,0,16,0,7.55486
173,6,33,48,0,1,0,1,1,0,0,16,0,7.71869
173,7,34,43,0,1,0,1,1,0,0,16,0,7.69621
174,1,5,28,1,1,0,1,0,0,1,12,0,6.08222
174,2,6,40,0,1,0,1,0,0,1,12,0,6.51323
174,3,7,29,1,1,0,1,0,0,1,12,0,6.62141
174,4,8,46,1,1,0,1,0,0,1,12,0,6.6995
174,5,9,48,1,1,0,1,0,0,1,12,0,6.79571
174,6,10,49,1,1,0,1,0,0,1,12,0,6.89669
174,7,11,48,1,1,0,1,0,0,1,12,0,6.99668
175,1,3,49,0,0,0,1,0,1,0,12,0,5.96615
175,2,4,50,0,0,0,1,0,1,0,12,0,6.11147
175,3,5,48,0,0,0,1,0,1,0,12,0,6.17379
175,4,6,49,0,0,0,1,0,1,0,12,0,6.22059
175,5,7,48,0,0,0,1,0,1,0,12,0,6.28972
175,6,8,50,0,0,0,1,0,1,0,12,0,6.36475
175,7,9,49,0,0,0,1,0,1,0,12,0,6.72743
176,1,4,50,1,0,0,0,1,0,0,14,0,6.43615
176,2,5,50,0,0,0,0,1,0,0,14,0,6.65929
176,3,6,50,0,0,0,0,1,0,0,14,0,6.74524
176,4,7,50,0,0,0,0,1,0,0,14,0,6.85646
176,5,8,50,0,0,0,0,1,0,0,14,0,6.90776
176,6,9,49,0,0,0,0,1,0,0,14,0,7.1333
176,7,10,47,0,0,0,0,1,0,0,14,0,7.21891
177,1,19,49,0,0,0,1,0,1,0,15,0,6.77422
177,2,20,51,0,0,0,1,0,1,0,15,0,6.82546
177,3,21,48,0,0,0,1,0,1,0,15,0,6.07993
177,4,22,49,0,0,0,1,0,1,0,15,0,6.90776
177,5,23,47,0,0,0,1,0,1,0,15,0,6.21461
177,6,24,52,0,0,0,1,0,1,0,15,0,6.70073
177,7,25,50,0,0,0,1,0,1,0,15,0,6.59304
178,1,3,49,1,1,0,0,1,0,0,9,0,6.10032
178,2,4,48,1,1,0,0,1,0,0,9,0,6.15698
178,3,5,49,1,1,0,0,1,0,0,9,0,6.24222
178,4,6,50,1,1,0,0,1,0,0,9,0,6.38351
178,5,7,51,1,1,0,0,1,0,0,9,0,6.42487
178,6,8,47,1,1,0,0,1,0,0,9,0,6.57228
178,7,9,49,1,1,0,0,1,0,0,9,0,6.75693
179,1,20,47,1,0,0,0,1,0,0,16,0,5.7462
179,2,21,47,1,0,0,0,1,0,0,16,0,5.92693
179,3,22,49,1,0,0,0,1,0,0,16,0,6.01616
179,4,23,50,1,0,0,0,1,0,0,16,0,5.94803
179,5,24,46,1,0,0,0,1,0,0,16,0,6.05209
179,6,25,48,1,0,0,0,1,0,0,16,0,6.32436
179,7,26,49,1,0,0,0,1,0,0,16,0,6.3699
180,1,11,48,0,0,0,1,1,0,0,12,0,6.28972
180,2,12,48,0,0,0,1,1,0,0,12,0,6.39693
180,3,13,50,0,0,0,0,1,0,0,12,0,6.54535
180,4,14,50,0,0,0,1,1,0,0,12,0,6.73102
180,5,15,51,0,0,0,1,1,0,0,12,0,7.49332
180,6,16,50,0,0,0,1,1,0,0,12,0,6.73102
180,7,17,50,0,0,0,1,1,0,0,12,0,6.98286
181,1,14,46,1,1,1,0,1,0,1,12,0,6.55108
181,2,15,26,0,1,1,0,1,0,0,12,0,6.86693
181,3,16,50,0,1,1,0,1,0,0,12,0,6.9256
181,4,17,49,0,1,1,0,1,0,0,12,0,7.06476
181,5,18,49,1,1,1,0,1,0,0,12,0,7.1309
181,6,19,49,1,1,1,0,1,0,0,12,0,7.43838
181,7,20,32,1,1,1,0,1,0,1,12,0,7.14441
182,1,8,51,1,0,1,0,1,1,0,14,0,5.85793
182,2,9,51,1,0,1,0,1,1,0,14,0,5.8861
182,3,10,51,1,0,1,0,1,1,0,14,0,5.99146
182,4,11,50,1,0,1,0,1,1,0,14,0,6.02828
182,5,12,50,1,0,1,0,1,1,0,14,0,6.10925
182,6,13,50,1,0,1,0,0,1,0,14,0,6.16331
182,7,14,51,1,0,1,0,0,1,0,14,0,6.21461
183,1,10,36,1,0,1,0,0,1,0,8,0,5.42053
183,2,11,36,1,0,1,0,0,1,0,8,0,5.51745
183,3,12,39,1,0,1,0,0,1,0,8,0,5.19296
183,4,13,36,1,0,1,0,0,1,0,8,0,5.34711
183,5,14,35,1,0,1,0,0,1,0,8,0,5.64191
183,6,15,38,1,0,1,0,0,1,0,8,0,5.65948
183,7,16,41,1,0,1,0,0,1,0,8,0,5.75257
184,1,25,47,1,1,0,1,1,0,0,12,0,6.55393
184,2,26,47,1,1,0,1,1,0,0,12,0,6.71538
184,3,27,47,1,1,0,1,1,0,0,12,0,6.62407
184,4,28,47,1,1,0,1,1,0,0,12,0,6.83087
184,5,29,47,1,1,0,1,1,0,0,12,0,6.95655
184,6,30,47,1,1,0,1,1,0,1,12,0,6.7901
184,7,31,47,1,1,0,1,1,0,1,12,0,7.09008
185,1,23,48,1,0,0,0,1,0,1,12,0,6.55108
185,2,24,49,1,0,0,0,1,0,1,12,0,6.62007
185,3,25,48,1,0,0,0,1,0,1,12,0,6.70564
185,4,26,48,1,0,0,0,1,0,1,12,0,6.78559
185,5,27,46,1,0,0,0,1,0,1,12,0,6.88857
185,6,28,46,1,0,0,0,1,0,1,12,0,7.0076
185,7,29,47,1,0,0,0,1,0,1,12,0,7.11233
186,1,35,45,1,0,0,1,1,0,0,12,0,6.80239
186,2,36,45,1,0,0,1,1,0,0,12,0,6.85646
186,3,37,45,1,0,0,1,1,0,0,12,0,6.98008
186,4,38,46,1,0,0,1,1,0,0,12,0,7.09589
186,5,39,44,1,0,0,1,1,0,0,12,0,7.48829
186,6,40,44,1,0,0,1,1,0,0,12,0,7.45124
186,7,41,30,1,1,0,1,1,0,1,12,0,7.47873
187,1,22,47,1,0,0,1,0,0,1,12,0,6.90575
187,2,23,49,1,0,0,1,1,0,1,12,0,6.90575
187,3,24,45,1,0,0,1,1,0,1,12,0,7.11639
187,4,25,26,1,0,0,1,1,0,1,12,0,7.07412
187,5,26,22,1,0,0,1,1,0,1,12,0,7.0579
187,6,27,48,1,0,0,1,1,0,1,12,0,7.02643
187,7,28,42,1,0,0,1,1,0,1,12,0,7.26263
188,1,10,49,0,0,0,1,1,0,0,12,0,6.62007
188,2,11,48,0,0,0,1,1,0,0,12,0,6.62007
188,3,12,48,0,0,0,1,1,0,0,12,0,6.83303
188,4,13,48,0,0,0,1,1,0,0,12,0,6.9256
188,5,14,47,0,0,0,1,1,0,0,12,0,7.02376
188,6,15,46,0,0,0,1,1,0,0,12,0,7.06305
188,7,16,48,0,0,0,1,1,0,0,12,0,7.18311
189,1,23,48,0,0,0,1,1,0,0,17,0,6.90575
189,2,24,48,0,0,0,0,1,0,0,17,0,6.90575
189,3,25,49,0,0,0,0,1,0,0,17,0,7.04752
189,4,26,48,0,0,0,0,1,0,0,17,0,7.09008
189,5,27,48,0,0,0,0,1,0,0,17,0,7.1309
189,6,28,48,0,0,0,0,1,0,0,17,0,6.99942
189,7,29,49,0,0,0,0,1,0,0,17,0,7.01481
190,1,6,51,1,1,1,0,1,0,0,9,0,6.09582
190,2,7,51,1,1,1,0,1,0,0,9,0,6.29157
190,3,8,50,1,1,1,0,1,0,0,9,0,6.40523
190,4,9,50,1,1,1,0,1,0,0,9,0,6.62007
190,5,10,49,1,1,1,0,1,0,0,9,0,6.71901
190,6,11,50,1,1,1,0,1,0,0,9,0,6.82546
190,7,12,50,1,1,1,0,1,0,0,9,0,6.95464
191,1,25,50,1,1,1,0,1,0,1,6,0,6.10032
191,2,26,51,1,1,1,0,1,0,1,6,0,6.29157
191,3,27,51,1,1,1,0,1,0,1,6,0,6.29157
191,4,28,51,1,1,1,0,1,0,1,6,0,6.37161
191,5,29,44,1,1,1,0,1,0,1,6,0,6.47389
191,6,30,41,1,1,1,0,1,0,1,6,0,6.54679
191,7,31,42,1,1,1,0,1,0,1,6,0,6.5903
192,1,6,48,0,1,0,1,1,0,1,12,0,6.286
192,2,7,49,0,1,0,1,1,0,1,12,0,6.4599
192,3,8,42,0,1,0,1,1,0,1,12,0,6.54965
192,4,9,15,0,1,0,1,1,0,1,12,0,6.64639
192,5,10,44,0,1,0,1,1,0,1,12,0,6.76849
192,6,11,47,1,1,0,1,1,0,1,12,0,6.84162
192,7,12,44,0,1,0,1,1,0,1,12,0,6.94794
193,1,32,48,0,0,0,1,1,0,0,16,0,6.90575
