brewery_id,brewery_name,review_time,review_overall,review_aroma,review_appearance,review_profilename,beer_style,review_palate,review_taste,beer_name,beer_abv,beer_beerid
12224,Rinkuškiai Alaus Darykloje,1292447993,2.0,2.0,3.0,wiggum21,Doppelbock,2.5,2.0,Missing Elf,9.5,54908
345,Victory Brewing Company,1044715792,4.5,4.5,4.0,cretemixer,American Barleywine,5.0,4.5,Old Horizontal,11.0,1009
3,Abita Brewing Co.,1048083050,4.0,4.0,4.0,bierman2000,English Brown Ale,4.0,4.0,Turbodog,5.6,6
347,Bar Harbor Brewing Company,1141078038,4.5,4.0,4.5,rousee,American Stout,4.5,4.5,Cadillac Mountain Stout,6.7,3338
18006,Half Acre Beer Company,1277434134,5.0,4.5,3.0,homebrew311,American Blonde Ale,3.5,4.5,Gossamer Golden Ale,4.2,54770
12354,Brauerei Hebendanz,1176409886,2.0,2.5,3.0,HappyHourHero,Light Lager,2.5,2.0,Bächla Leicht,2.8,36332
209,Guinness Ltd.,1246153058,3.5,3.0,3.5,ThreeWiseMen,Irish Dry Stout,2.5,3.5,Guinness 250th Anniversary Stout,5.0,49122
199,Ballast Point Brewing Company,1273539629,4.0,5.0,3.5,UCLABrewN84,American IPA,4.0,4.0,Sculpin India Pale Ale,7.0,29619
147,Stone Brewing Co.,1250522147,4.0,4.0,4.5,mwagner1018,American Amber / Red Ale,4.0,4.5,Stone Levitation Ale,4.4,6301
24,Traquair House Brewery Lld,1198271875,4.5,4.5,4.0,Slynger,Scotch Ale / Wee Heavy,4.0,4.5,Traquair Jacobite,8.0,652
6372,Fort Collins Brewing,1185904086,3.0,3.5,4.0,Bierguy5,American Stout,3.0,3.0,Chocolate Stout,5.3,20807
9369,Myanmar Brewery and Distillery,1165213572,4.5,4.0,4.5,Martindelaware,Japanese Rice Lager,4.0,4.5,Myanmar Lager Beer,5.0,28191
15834,Dock Street Brewery & Restaurant,1238532087,4.0,4.0,4.0,NJpadreFan,American Double / Imperial IPA,4.0,4.0,Hop Garden Double IPA,9.0,46945
448,Pivovar Velké Popovice a.s.,1318224390,4.0,4.5,4.0,trevorjn06,Euro Dark Lager,3.5,3.5,Master Tmavy,7.0,39317
147,Stone Brewing Co.,1317303169,4.5,4.5,4.5,BdubleEdubleRUN,American Barleywine,4.5,4.5,Stone Old Guardian Barley Wine Style Ale Aged In Bourbon Barrels,11.2,44155
636,Hanssens Artisanaal bvba,1122916139,3.0,3.5,3.0,GClarkage,Lambic - Fruit,3.0,3.0,Oudbeitje Lambic,6.0,5586
132,Rogue Ales,1135501809,4.0,4.5,5.0,GentlemanCole,American Stout,5.0,4.5,Chocolate Stout,6.0,1118
140,Sierra Nevada Brewing Co.,1145578686,3.0,2.0,3.0,Naes,Czech Pilsener,3.0,3.0,Sierra Nevada Summerfest Lager,5.0,3558
689,Two Brothers Brewing Company,1255476529,4.5,4.0,3.0,Infamous7100,Dortmunder / Export Lager,3.5,4.0,Dog Days Dortmunder Style Lager,5.1,5260
68,Flying Dog Brewery,1243218572,3.0,3.0,3.5,cheapxceptbeer,California Common / Steam Beer,2.5,2.0,Old Scratch Amber Lager,5.5,204
454,Arcadia Brewing Company,1323252518,3.5,3.5,3.5,JizackFH,English India Pale Ale (IPA),3.5,4.0,Arcadia IPA,5.9,1925
20681,Maine Beer Company,1323839704,5.0,4.5,4.5,TheManiacalOne,American IPA,5.0,5.0,Lunch,7.0,68916
220,Lagunitas Brewing Company,1237312980,4.0,4.0,4.0,BeanBone,American Strong Ale,4.0,4.0,Hairy Eyeball Ale,9.0,2533
262,Shmaltz Brewing Company,1228949355,4.0,4.0,4.0,magictrokini,American Double / Imperial IPA,3.5,4.0,He'Brew Bittersweet Lenny's R.I.P.A.,10.0,30970
140,Sierra Nevada Brewing Co.,1294585765,5.0,3.0,5.0,engagechad,American IPA,4.0,4.0,Sierra Nevada Celebration Ale,6.8,1904
863,Russian River Brewing Company,1189701436,4.0,4.5,4.5,colinsk,American Double / Imperial IPA,4.5,4.5,Pliny The Elder,8.0,7971
10099,Dogfish Head Brewery,1287743691,2.5,2.5,4.0,nrbw23,Saison / Farmhouse Ale,4.0,2.0,Saison Du BUFF,6.8,60785
1923,Uerige Obergärige Hausbrauerei GmbH / Zum Uerige,1209607999,4.0,4.5,4.0,nocheinsbitte,Altbier,4.0,4.0,Uerige Sticke,6.0,16146
29,Anheuser-Busch,1319419768,4.0,2.5,3.0,hdf561,American Adjunct Lager,3.5,3.5,Budweiser,5.0,65
4412,B.W. Beer Works USA,1158507971,4.5,4.0,3.5,JohnnyM2002,Euro Pale Lager,3.5,4.5,The Raven Special Lager,5.5,9582
637,Brasserie Dupont sprl,1305689919,4.5,4.5,4.0,aasher,Saison / Farmhouse Ale,4.0,4.5,Avec Les Bons Voeux,9.5,1716
3451,Laurelwood Pizza Co. (CLOSED),1206147349,4.0,4.0,4.5,mattmaples,American Amber / Red Ale,3.5,4.0,Free Range Red,6.1,10800
335,New Holland Brewing Company,1190597742,4.0,4.0,4.0,seaoflament,Oatmeal Stout,3.5,3.5,New Holland The Poet,5.2,8322
1,"Plzensky Prazdroj, a. s.",1312769548,3.5,3.5,3.5,RoamingGnome,Czech Pilsener,3.0,3.5,Pilsner Urquell,4.4,429
2210,Firestone Walker Brewing Co.,1260137278,4.5,5.0,4.0,rudylaw,American Strong Ale,4.0,4.5,Firestone 13 - Anniversary Ale,12.0,53872
33,Berkshire Brewing Company Inc.,1107486815,4.5,4.0,3.5,bditty187,Russian Imperial Stout,4.5,4.5,Berkshire Russian Imperial Stout,8.5,1112
132,Rogue Ales,1271137042,4.0,4.0,4.0,meeekyh,Oatmeal Stout,4.5,4.0,Shakespeare Oatmeal Stout,6.1,56973
392,Weyerbacher Brewing Co.,1278880386,3.5,3.5,4.5,azorie,American Double / Imperial Stout,3.5,3.5,Tiny,11.8,56274
22,Unibroue,1150241430,4.5,4.0,3.5,ybnorml,Belgian Dark Ale,4.0,4.5,Noire De Chambly / Chambly Noire,6.2,26072
3218,Brasserie de Saverne,1154187736,2.0,2.5,4.0,GreenCard,Bière de Champagne / Bière Brut,2.5,2.0,Kasteel Cru,5.2,26652
9140,Last Drop Brewery,1321331635,3.0,3.0,3.0,dansmcd,Czech Pilsener,3.0,3.0,Last Drop Brewhouse Pilsener,4.8,35986
447,Pabst Brewing Company,1116270011,3.5,2.5,3.0,Redrover,American Adjunct Lager,3.0,3.0,Pabst Blue Ribbon (PBR),4.74,1331
2830,America's Brewpub,1258880169,1.5,1.5,3.5,photomike,American Double / Imperial Stout,4.5,1.0,Bourbon Barrel Imperial Stout (Signature Series),12.0,41427
418,Left Hand Brewing Company,1235700896,4.0,3.5,4.0,webbcreative,Herbed / Spiced Beer,3.0,3.0,Good Juju (Ginger Ale),4.0,1876
23980,Yuengling Brewery ,1325745135,3.0,2.0,3.0,Spider889,Black & Tan,1.5,3.5,Yuengling Black & Tan,4.7,1381
1141,Brasserie Dieu Du Ciel,1233215120,3.0,3.5,4.0,Overlord,Herbed / Spiced Beer,4.0,2.0,Rosée D'hibiscus,5.9,30947
147,Stone Brewing Co.,1198271800,3.5,3.5,3.0,CDBeerDisappear,American Strong Ale,3.0,3.0,Oaked Arrogant Bastard Ale,7.2,8951
10707,Trader Joe's Brewing Company,1211922305,4.5,4.5,4.0,powerharp,Dunkelweizen,4.5,4.5,Josephs Brau Dunkelweizen,5.2,39924
17981,Cigar City Brewing,1304820756,4.0,4.5,4.0,oline73,American Brown Ale,4.0,4.0,Maduro Oatmeal Brown Ale - Oatmeal Raisin Cookie,5.5,53014
45,Brooklyn Brewery,1219529159,4.0,3.5,4.0,changeup45,English India Pale Ale (IPA),4.0,3.5,Brooklyn East India Pale Ale,6.8,147
10607,Sixpoint Brewery,1209170185,3.5,4.0,4.0,steelersxl,American IPA,3.5,3.5,Bengali Tiger,6.4,22189
2137,Breckenridge Brewery,1276375626,4.0,3.5,4.0,Tucquan,American Double / Imperial IPA,4.0,4.5,471 IPA,9.2,22527
287,"Bell's Brewery, Inc.",1199407543,4.0,3.5,3.5,kajerm,American Amber / Red Ale,3.5,4.0,Kalamazoo Royal Amber Ale,,39950
1471,Dark Horse Brewing Company,1297987093,4.5,4.0,4.0,stewart124,American Stout,4.5,4.5,Dark Horse Tres Blueberry Stout,7.5,6227
1304,Pelican Pub & Brewery,1311843755,4.5,5.0,5.0,SubpoenaDeuces,English Barleywine,4.0,4.0,Mother Of All Storms,13.5,46230
220,Lagunitas Brewing Company,1235096062,4.5,4.0,4.5,UA8,American Barleywine,4.0,4.5,Olde GnarlyWine,10.6,1579
15711,HaandBryggeriet,1231655871,4.0,4.0,4.5,Chelsea1905,Russian Imperial Stout,3.5,4.0,Dark Force,8.5,37298
743,Lancaster Brewing Company,1226200558,4.0,4.0,4.0,clayrock81,Milk / Sweet Stout,4.0,4.0,Milk Stout,5.3,3960
423,Boulevard Brewing Co.,1138224178,4.0,4.5,5.0,EWWilson,American Porter,4.0,4.0,Bully! Porter,5.2,1262
454,Arcadia Brewing Company,1162051724,4.0,4.5,4.0,BEERchitect,American Double / Imperial IPA,4.0,4.0,Arcadia HopMouth Double IPA,8.1,27286
478,Labatt Brewing Company Ltd.,1111867813,2.5,1.5,2.0,maek228,American Adjunct Lager,2.5,2.0,Labatt Blue,5.0,1371
1549,Goose Island Beer Co.,1275627371,4.5,4.0,3.5,sixerofelixir,Kölsch,4.0,4.0,Summertime,5.0,1171
6393,Abbeydale Brewery,1188565801,4.5,4.5,4.0,jneely,Extra Special / Strong Bitter (ESB),4.5,5.0,Absolution,5.3,14121
26,Three Floyds Brewing Co. & Brewpub,1132032838,5.0,4.5,4.5,roan22,American Pale Ale (APA),4.5,4.0,Alpha King Pale Ale,6.0,39
10099,Dogfish Head Brewery,1305913910,4.0,4.5,4.5,FreshmanPour77,American IPA,4.0,4.0,ApriHop,7.0,3951
39,Privatbrauerei Franz Inselkammer KG / Brauerei Aying,1292621305,4.5,4.5,5.0,mikeg67,Doppelbock,4.0,5.0,Ayinger Celebrator Doppelbock,6.7,131
216,Brouwerij Rodenbach N.V.,1169234410,5.0,3.5,3.5,GooberMcNutly,Flanders Red Ale,4.5,4.0,Redbach,3.5,17715
193,Anderson Valley Brewing Company,1276096810,4.0,4.0,4.0,junjun,Oatmeal Stout,4.5,4.0,Barney Flats Oatmeal Stout,5.7,615
2391,Cascade Brewing / Raccoon Lodge & Brewpub,1246649606,4.5,5.0,4.5,Floydster,American Wild Ale,4.5,4.5,Cascade Cuvée Du Jongleur,8.41,45635
10099,Dogfish Head Brewery,1319584376,4.0,4.5,4.0,aldizy,American Double / Imperial IPA,3.5,3.5,90 Minute IPA,9.0,2093
447,Pabst Brewing Company,1277936483,4.0,3.0,4.0,justincolts,American Adjunct Lager,3.0,4.0,Pabst Blue Ribbon (PBR),4.74,1331
16057,Maui Brewing Co.,1219196237,3.5,3.0,3.0,CWiggins,Munich Helles Lager,3.0,3.0,Bikini Blonde Lager,4.5,43605
859,Snoqualmie Falls Brewing Company & Taproom,1209873744,4.0,4.0,4.5,russpowell,American IPA,4.0,4.0,Wildcat India Pale Ale,6.6,3358
16866,The Bruery,1261543746,4.0,4.0,3.5,Gmann,Rye Beer,4.0,4.0,Rugbrød,8.0,53132
147,Stone Brewing Co.,1163605481,5.0,5.0,5.0,Cresant,American Strong Ale,5.0,5.0,Oaked Arrogant Bastard Ale,7.2,8951
16866,The Bruery,1269051947,4.5,4.5,5.0,afausser,Saison / Farmhouse Ale,4.5,4.0,Saison De Lente,6.5,46983
12959,Captain Lawrence Brewing Co.,1323143137,3.5,3.5,5.0,scootny,Dubbel,4.0,3.5,St. Vincent's Dubbel,8.0,28992
959,Silver City Brewing Co.,1285108273,4.5,3.0,4.5,321jeff,American Double / Imperial IPA,4.0,4.0,Whoop Pass IPA,9.0,14119
173,Hair of the Dog Brewing Company / Brewery and Tasting Room,1277081537,4.0,4.0,4.0,Jmoore50,American Strong Ale,4.5,4.5,Matt,11.5,47546
2681,Oskar Blues Grill & Brew,1206765374,4.5,4.0,4.5,gford217,Russian Imperial Stout,4.5,4.5,Ten FIDY,10.5,34483
1106,Grizzly Peak Brewing Company,1325288117,3.0,3.5,4.0,AgentZero,American IPA,3.5,3.0,HMS Sheerwater IPA,6.1,76887
10397,Sly Fox Brewing Company,1283727538,4.0,4.0,4.0,Bouleboubier,German Pilsener,4.0,4.0,Pikeland Pils,4.9,30453
458,Real Ale Brewing Company,1195011664,4.0,4.5,4.0,MiguelMandingo,American Barleywine,4.0,4.5,Sisyphus,11.5,7588
337,Saint Arnold Brewing Company,1317179657,3.0,3.0,3.5,zander4dawin,Kölsch,3.0,3.0,Saint Arnold Santo,,73542
1805,Rock Art Brewery,1273536453,3.5,4.0,4.0,WesWes,Maibock / Helles Bock,4.0,3.5,Hell's Bock,8.0,35150
140,Sierra Nevada Brewing Co.,1270226807,4.5,3.5,5.0,Daniellobo,American Double / Imperial Stout,4.5,4.0,30th Anniversary - Fritz And Ken's Ale,9.2,56761
69,"Wild Goose Brewery, LLC",1020018607,3.5,3.0,3.5,packetknife,English Brown Ale,3.5,3.5,Wild Goose Nut Brown Ale,4.3,2108
263,Brauerei Heller-Trum / Schlenkerla,1106284829,3.5,4.5,3.5,santoslhalper,Rauchbier,4.0,4.0,Aecht Schlenkerla Rauchbier Urbock,6.6,1324
1199,Founders Brewing Company,1319600040,4.0,4.5,3.0,litheum94,American Double / Imperial Stout,4.0,4.5,Founders KBS (Kentucky Breakfast Stout),11.2,19960
347,Bar Harbor Brewing Company,1100553398,4.5,4.5,4.5,RBorsato,English Brown Ale,4.5,4.5,Thunder Hole Ale,4.8,3339
863,Russian River Brewing Company,1217467408,5.0,5.0,4.0,prototypic,American Double / Imperial IPA,5.0,4.5,Pliny The Elder,8.0,7971
72,Weisses Bräuhaus G. Schneider & Sohn GmbH,1239776473,2.0,4.0,4.0,TGFB,Weizenbock,2.0,4.0,Schneider Aventinus,8.2,224
424,Crooked River Brewing Co.,1039458694,4.5,4.0,4.0,bditty187,Winter Warmer,3.5,4.0,Yuletide Ale,,7346
9629,Short's Brewing Company,1305558750,4.0,4.5,4.0,beerpirates,American Strong Ale,4.0,4.0,Abnormal Genius,9.6,37770
18149,The Lost Abbey,1235272328,4.5,4.0,4.5,Yetiman420,Belgian Pale Ale,4.5,4.0,Devotion Ale,6.25,36539
413,Grand Teton Brewing Co.,1148005540,4.0,4.0,4.0,Jredner,American Double / Imperial Stout,4.0,4.0,Black Cauldron Imperial Stout,8.0,28556
220,Lagunitas Brewing Company,1296681294,3.0,3.5,4.0,pdoran10,American Strong Ale,3.5,3.5,Hairy Eyeball Ale,9.0,2533
140,Sierra Nevada Brewing Co.,1311080995,3.5,3.0,4.0,tdm168,American Pale Wheat Ale,3.5,3.0,Old Chico Crystal Wheat,4.8,67771
28,Anchor Brewing Company,1320208721,3.5,3.5,4.5,ericj551,California Common / Steam Beer,4.5,3.5,Anchor Steam Beer,4.9,63
141,Smuttynose Brewing Company,1185939088,3.5,4.0,3.5,andrewm190,Russian Imperial Stout,4.0,3.5,Smuttynose Imperial Stout (Big Beer Series),9.8,185
8950,Brasserie Bièropholie,1198512548,4.0,4.0,4.0,rodenbach99,American IPA,5.0,4.5,IPA #2,6.0,15748
641,Brouwerij Verhaeghe,1323230248,4.0,4.5,4.0,Airedoggie,Flanders Red Ale,4.0,4.5,Duchesse De Bourgogne,6.0,1745
15237,De Struise Brouwers,1252621200,3.5,4.0,5.0,beerthulhu,Belgian Strong Pale Ale,4.0,4.5,Struise Tsjeeses,10.0,34310
13884,Peak Organic Brewing Company,1306068665,4.5,5.0,4.5,merlin48,American Amber / Red Ale,4.5,4.5,King Crimson,9.0,55115
209,Guinness Ltd.,1067382738,4.0,2.0,2.0,Ave,Irish Dry Stout,3.5,3.5,Guinness Draught,4.2,754
287,"Bell's Brewery, Inc.",1285643229,4.5,4.0,4.0,bbkd3b,American IPA,4.5,5.0,Two Hearted Ale,7.0,1093
96,Magic Hat Brewing Company,1145408696,3.5,3.5,3.5,MaltyGoodness,American Pale Wheat Ale,3.5,3.5,Circus Boy,4.4,28536
99,Matt Brewing Company,1194915063,3.5,3.5,4.0,burnstar,Belgian Pale Ale,3.5,3.5,Saranac Belgian Ale,5.9,26617
700,Elysian Brewing Company,1260834025,3.5,3.5,3.0,beerthulhu,American Pale Ale (APA),4.0,4.0,Loser Pale Ale,7.0,44568
566,Krombacher Brauerei,1240712961,3.5,4.0,4.0,RedBaron,German Pilsener,3.0,3.5,Krombacher Pils,4.8,1499
28,Anchor Brewing Company,1260419148,4.0,4.0,3.5,LordAdmNelson,Winter Warmer,3.5,3.5,Our Special Ale 2009 (Anchor Christmas Ale),5.5,53863
35,Boston Beer Company (Samuel Adams),1135117157,4.0,3.5,4.0,AlexJ,American Porter,3.5,3.5,Samuel Adams Holiday Porter,5.8,20564
345,Victory Brewing Company,1200423396,4.0,4.0,4.5,jspruit,Russian Imperial Stout,4.0,4.5,Storm King Stout,9.1,1013
142,Spaten-Franziskaner-Bräu,1224645529,4.5,3.0,3.5,EnojysAnyBeer,Munich Helles Lager,4.5,4.0,Spaten Münchner Hell (Premium Lager),5.2,1944
10099,Dogfish Head Brewery,1138310865,4.5,4.0,4.5,BuckeyeNation,American Double / Imperial IPA,4.5,4.0,Burton Baton,10.0,18862
141,Smuttynose Brewing Company,1165039916,3.5,3.5,3.5,jameaterblues,American IPA,3.5,3.5,"Smuttynose IPA ""Finest Kind""",6.9,16403
2743,Green Flash Brewing Co.,1238478329,4.0,3.5,4.0,ChokeHold,American Double / Imperial Stout,4.0,4.0,Green Flash Anniversary Ale 2005,8.5,27518
263,Brauerei Heller-Trum / Schlenkerla,1221531493,4.0,5.0,3.0,DeepSix,Rauchbier,4.5,2.5,Aecht Schlenkerla Rauchbier Urbock,6.6,1324
35,Boston Beer Company (Samuel Adams),1296542510,4.0,4.0,4.5,Vdubb86,Russian Imperial Stout,3.5,4.0,Samuel Adams Imperial Stout,9.2,47360
5316,Full Sail Brewery & Tasting Room & Pub,1194849693,4.0,3.5,3.5,imacoug,American Pale Lager,3.0,3.5,Session Lager,5.1,23713
345,Victory Brewing Company,1299978320,4.5,4.0,3.5,prototypic,American Pale Ale (APA),4.0,4.5,Headwaters Pale Ale,5.1,66281
23980,Yuengling Brewery ,1089692907,4.5,3.0,3.5,heidelbeerg,American Amber / Red Lager,3.5,3.5,Yuengling Traditional Lager,4.4,1351
35,Boston Beer Company (Samuel Adams),1263965361,5.0,4.0,5.0,generalnotsew,Vienna Lager,4.0,4.5,Samuel Adams Boston Lager,4.9,104
9408,Great Lakes Brewery,1269107355,3.5,4.0,3.5,cratez,American Amber / Red Ale,3.5,3.5,Great Lakes Orange Peel Ale,5.3,36307
29,Anheuser-Busch,1221866052,3.5,3.0,3.5,Brad007,American Amber / Red Ale,3.0,3.5,Budweiser American Ale,5.3,43118
559,Speakeasy Ales & Lagers,1212114113,3.5,4.0,4.0,alexgash,American Double / Imperial IPA,4.0,3.5,Double Daddy Imperial India Pale Ale,9.5,25283
96,Magic Hat Brewing Company,1169425329,4.0,4.0,3.5,DaPeculierDane,Dunkelweizen,3.5,3.5,Saint Goötz (Batch 371),5.9,24859
396,AleSmith Brewing Company,1119393718,4.0,5.0,4.5,tryemall,American Double / Imperial Stout,4.5,4.5,AleSmith Speedway Stout,12.0,3833
132,Rogue Ales,1155864586,2.5,3.0,3.0,jmz62565,American Malt Liquor,3.0,3.0,Dad's Little Helper Malt Liquor,7.2,30424
30,Avery Brewing Company,1311899144,4.0,4.5,4.0,emmasdad,American Wild Ale,3.5,4.0,Meretrix,9.62,71123
396,AleSmith Brewing Company,1166035203,4.5,4.5,3.5,SPLITGRIN,Belgian Strong Pale Ale,4.0,4.0,AleSmith Horny Devil,11.0,2361
786,Stevens Point Brewery,1309010084,3.5,3.5,3.5,raznug,American Pale Wheat Ale,3.0,3.0,Nude Beach Summer Wheat,5.0,42441
7773,Legacy Brewing Co.,1180484769,4.0,3.0,4.0,riversider76,American Amber / Red Ale,4.0,3.5,Hedonism Ale,7.1,22502
659,"Cervecería Nacional, S.A.",1267999701,3.0,3.0,3.0,fizzy,American Adjunct Lager,3.0,3.0,Balboa Premium Lager,4.8,3093
187,Brouwerij Lindemans,1031741689,2.5,2.5,3.5,Realale,Lambic - Fruit,3.0,2.5,Lindemans Kriek,4.0,600
287,"Bell's Brewery, Inc.",1173245220,4.0,3.0,4.0,jeffmonarch,American Pale Ale (APA),3.0,3.5,Bell's Pale Ale,5.2,1206
2210,Firestone Walker Brewing Co.,1299812385,5.0,4.5,4.5,DaveHS,English Barleywine,5.0,5.0,§ucaba (Abacus),13.0,41121
396,AleSmith Brewing Company,1236058076,4.0,4.5,4.5,PatronWizard,American Strong Ale,4.0,4.0,AleSmith Decadence 2006 (Dead By Dawn),9.9,37610
1550,Rock Bottom Restaurant & Brewery,1143649921,2.0,4.0,3.5,benito,Oatmeal Stout,4.0,4.5,"Kick'n Chick'n Oatmeal Stout, Bourbon Barrel Aged",7.3,20291
92,Cerveceria La Constancia S.A. / BevCo Ltd,1208567106,3.5,3.5,3.0,HopsAreOverrated,American Adjunct Lager,3.5,3.5,Regia Extra,5.3,21215
2372,Terrapin Beer Company,1317073245,3.0,2.5,3.0,Jadjunk,Kölsch,3.5,3.5,Twilight Road Warrior,,68656
590,New Glarus Brewing Company,1223794665,4.0,3.5,4.0,Murchmac,Oatmeal Stout,4.0,4.0,Road Slush Stout,6.2,28267
29,Anheuser-Busch,1184727375,3.5,3.0,2.5,ctbowman1980,American Pale Lager,3.0,3.0,Michelob (Original Lager),5.0,7313
281,"Tsingtao Brewery Co., Ltd.",1073259573,3.0,2.0,3.0,Jarod,American Adjunct Lager,2.5,3.0,Tsingtao,4.8,767
16043,Birrificio Del Ducato,1293761276,3.0,4.0,2.5,jrallen34,English Barleywine,2.5,2.0,L'Ultima Luna,13.0,58152
14879,Hoppin' Frog Brewery,1292078078,2.5,3.5,3.0,nlmartin,Winter Warmer,2.5,3.5,Frosted Frog Christmas Ale,8.6,54134
140,Sierra Nevada Brewing Co.,1256221322,4.0,4.0,4.0,kurp001,Hefeweizen,4.5,4.5,Sierra Nevada Kellerweis Hefeweizen,4.8,48434
252,Bayerische Staatsbrauerei Weihenstephan,1263524662,4.5,4.0,4.5,irishking1977,Hefeweizen,4.5,4.5,Weihenstephaner Hefeweissbier,5.4,731
2321,Craftsman Brewing Co.,1326137243,4.0,4.0,4.0,phichifiji00,Saison / Farmhouse Ale,4.0,4.0,Acorn Saison,8.1,75742
21952,People's Brewing Company,1303973097,2.5,2.5,4.5,alleykatking,Irish Red Ale,3.0,2.5,People's 9 Irish Red,,68459
4,Allagash Brewing Company,1320892747,4.0,4.0,4.0,Cadebro,Tripel,3.5,4.5,Allagash Curieux (Bourbon Barrel-Aged Tripel),11.0,16909
12897,Murray's Craft Brewing Co.,1313991575,4.0,4.0,4.0,ADZA,Russian Imperial Stout,4.0,4.5,Murray's Wild Thing Imperial Stout,10.0,45919
681,Brasserie de l'Abbaye des Rocs s.a.,1123515638,4.5,4.0,4.5,egajdzis,Belgian Strong Dark Ale,4.0,4.0,Brasserie Des Rocs Triple Impériale,10.0,20714
17981,Cigar City Brewing,1294877867,4.0,4.0,4.0,HeyItsChili,American Brown Ale,4.0,4.0,Maduro Oatmeal Brown Ale,5.5,47731
743,Lancaster Brewing Company,1277215459,3.0,3.5,3.0,woodychandler,Kölsch,3.0,3.5,Lancaster Kölsch,4.8,59238
10099,Dogfish Head Brewery,1182475033,4.5,4.5,4.0,Onslow,American Strong Ale,4.5,4.5,Immort Ale,11.0,199
428,Mahrs-Bräu,1132877097,4.0,3.5,4.0,jpm30,Hefeweizen,4.0,3.5,Mahr's Weisse,4.9,2411
150,"Lion Brewery, Inc.",1285550995,3.0,3.0,3.5,Cylinsier,American Adjunct Lager,3.5,3.5,Lionshead Pilsner,4.5,5412
335,New Holland Brewing Company,1260926047,4.5,4.0,4.0,Jayli,American Brown Ale,4.0,4.5,New Holland Cabin Fever Brown Ale,6.25,3914
200,Mendocino Brewing Company,1243089129,3.5,3.0,3.5,washburnkid,American IPA,4.0,3.5,White Hawk Original IPA,7.0,4970
35,Boston Beer Company (Samuel Adams),1317525650,4.5,4.5,4.5,Wamesit,Saison / Farmhouse Ale,4.0,4.5,Samuel Adams Rustic Saison,4.35,67044
220,Lagunitas Brewing Company,1109655941,4.0,3.5,4.0,Beaver13,American Strong Ale,4.5,4.0,Hairy Eyeball Ale,9.0,2533
898,Heavy Seas Beer,1198962249,4.0,4.0,3.0,MuenchenerKindl,Fruit / Vegetable Beer,4.0,3.5,Oxford Raspberry,4.5,6056
13905,Brasserie Dunham,1323712387,3.5,3.5,4.0,Kegatron,American IPA,4.5,3.0,Pale Ale Américaine,6.5,64762
62,D.L. Geary Brewing Company,1243021969,4.0,3.0,3.5,deltatauhobbit,American Double / Imperial IPA,4.0,4.0,Geary's Imperial IPA,8.2,30021
1950,Court Avenue Brewing Company,1316572456,3.0,3.5,3.0,birchstick,Foreign / Export Stout,3.0,3.5,Blackhawk Stout,6.13,25197
368,Capital Brewery,1175350789,3.0,3.0,3.0,BeerBelcher,Maibock / Helles Bock,3.0,3.0,Maibock,6.2,984
147,Stone Brewing Co.,1073228966,3.5,5.0,4.0,benmiliron,American Double / Imperial IPA,4.0,4.5,Stone Ruination IPA,7.7,4083
180,Brouwerij Huyghe,1146547929,4.0,4.0,4.0,jmz62565,Tripel,4.0,4.0,Duinen Tripel,9.0,603
112,North Coast Brewing Co.,1196982127,4.0,5.0,4.0,champ103,Belgian Strong Dark Ale,4.0,5.0,Brother Thelonious,9.4,30282
637,Brasserie Dupont sprl,1227062701,3.5,4.0,4.5,zeff80,Saison / Farmhouse Ale,4.0,3.0,Saison Dupont,6.5,1717
10991,Christian Moerlein Brewing Company,1061328043,3.5,3.0,3.0,Dogbrick,Munich Helles Lager,3.5,3.5,Christian Moerlein Select Lager,5.4,6307
694,Tröegs Brewing Company,1305600952,3.5,3.0,3.0,greybeardloon,American Amber / Red Ale,4.0,4.0,Tröegs Hopback Amber Ale,6.0,6322
1358,Especialidades Cerveceras S.A. de C.V.,1038068862,3.5,4.0,3.5,Gusler,American Blonde Ale,3.0,3.5,Casta Dorada (Golden Ale),5.5,3830
14879,Hoppin' Frog Brewery,1225627638,4.5,4.5,4.0,Biggness,Russian Imperial Stout,4.0,4.5,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,9.4,33644
665,Smithwick's Brewery / Irish Ale Breweries Ltd,1111516670,3.0,2.0,4.0,clvand0,Irish Red Ale,3.0,3.5,Smithwick's Ale,4.5,1822
10099,Dogfish Head Brewery,1223424668,4.0,4.0,4.0,erosier,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
4,Allagash Brewing Company,1236600641,3.5,4.0,4.5,Gavage,Belgian Pale Ale,4.0,4.5,Allagash Fedeltá,8.2,46024
57,"Cervecería Cuauhtémoc Moctezuma, S.A. de C.V.",1198438862,3.0,2.5,3.0,Traquairlover,American Adjunct Lager,3.0,2.5,Dos Equis Special Lager,5.0,1907
158,Great Divide Brewing Company,1290840525,5.0,4.5,5.0,BigB415,American Double / Imperial Stout,5.0,4.5,Chocolate Oak Aged Yeti,9.5,50176
57,"Cervecería Cuauhtémoc Moctezuma, S.A. de C.V.",1210012084,4.0,2.5,3.0,hustlesworth,Vienna Lager,2.5,3.0,Dos Equis Amber Lager,4.5,171
173,Hair of the Dog Brewing Company / Brewery and Tasting Room,1312425384,4.0,4.0,3.5,robbrandes,American Strong Ale,4.0,4.0,Fred,10.0,459
132,Rogue Ales,1058086260,3.0,3.0,3.0,TheDM,Herbed / Spiced Beer,3.0,3.0,Juniper Pale Ale,5.3,702
